FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
07DEC2021:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,10
07DEC2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,9
07DEC2021:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,7
07DEC2021:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,5
07DEC2021:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,3
07DEC2021:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,2
08DEC2021:00:00:00,30 o menos,F,AstraZeneca,Público,58,65,,44
08DEC2021:00:00:00,30 o menos,F,Sinopharm,Público,547,1006,,1
08DEC2021:00:00:00,30 o menos,F,Sputnik,Público,1,105,,0
09JUN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,1,0,,0
25JUN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,3,,0
28JUN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,1,,0
03JUL2021:00:00:00,31 a 40,M,Sputnik,Privado,1,0,,0
13JUL2021:00:00:00,31 a 40,M,Sinopharm,Privado,1,0,,0
02AUG2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,2,,0
25AUG2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,1,,0
27AUG2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,0,1,,0
29AUG2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,1,,0
09SEP2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,3,,0
09SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público,33,1197,,0
09SEP2021:00:00:00,30 o menos,F,Sinopharm,Público,240,743,,0
09SEP2021:00:00:00,30 o menos,F,Sputnik,Público,430,0,,0
09SEP2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,5,,0
09SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público,32,1081,,0
09SEP2021:00:00:00,30 o menos,M,Sinopharm,Público,196,731,,0
09SEP2021:00:00:00,30 o menos,M,Sputnik,Público,452,0,,0
09SEP2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,4,,0
09SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público,23,7688,,1
09SEP2021:00:00:00,31 a 40,F,Sinopharm,Público,168,442,,0
09SEP2021:00:00:00,31 a 40,F,Sputnik,Público,173,0,,0
09SEP2021:00:00:00,31 a 40,M,AstraZeneca,Privado,0,7,,0
09SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público,36,8443,,0
09SEP2021:00:00:00,31 a 40,M,Sinopharm,Público,139,466,,0
09SEP2021:00:00:00,31 a 40,M,Sputnik,Público,191,0,,0
09SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público,15,1999,,0
09SEP2021:00:00:00,41 a 50,F,Sinopharm,Público,68,239,,0
09SEP2021:00:00:00,41 a 50,F,Sputnik,Público,88,0,,0
09SEP2021:00:00:00,41 a 50,M,AstraZeneca,Privado,1,0,,0
09SEP2021:00:00:00,41 a 50,M,AstraZeneca,Público,14,1781,,0
09SEP2021:00:00:00,41 a 50,M,Sinopharm,Público,78,225,,0
09SEP2021:00:00:00,41 a 50,M,Sputnik,Público,111,0,,0
09SEP2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,8,,0
09SEP2021:00:00:00,51 a 60,F,AstraZeneca,Público,8,1002,,0
09SEP2021:00:00:00,51 a 60,F,Sinopharm,Público,26,85,,0
09SEP2021:00:00:00,51 a 60,F,Sputnik,Público,61,1,,0
09SEP2021:00:00:00,51 a 60,M,AstraZeneca,Privado,0,5,,0
09SEP2021:00:00:00,51 a 60,M,AstraZeneca,Público,11,878,,0
09SEP2021:00:00:00,51 a 60,M,Sinopharm,Público,26,100,,0
09SEP2021:00:00:00,51 a 60,M,Sputnik,Público,50,0,,0
09SEP2021:00:00:00,61 a 70,F,AstraZeneca,Público,4,197,,0
09SEP2021:00:00:00,61 a 70,F,Sinopharm,Público,11,26,,0
09SEP2021:00:00:00,61 a 70,F,Sputnik,Público,27,2,,0
09SEP2021:00:00:00,61 a 70,M,AstraZeneca,Privado,1,1,,0
09SEP2021:00:00:00,61 a 70,M,AstraZeneca,Público,2,165,,0
09SEP2021:00:00:00,61 a 70,M,Sinopharm,Público,6,20,,0
09SEP2021:00:00:00,61 a 70,M,Sputnik,Público,19,1,,0
09SEP2021:00:00:00,71 a 80,F,AstraZeneca,Privado,1,1,,0
09SEP2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,54,,0
09SEP2021:00:00:00,71 a 80,F,Sinopharm,Público,8,20,,0
09SEP2021:00:00:00,71 a 80,F,Sputnik,Público,9,1,,0
09SEP2021:00:00:00,71 a 80,M,AstraZeneca,Privado,0,1,,0
09SEP2021:00:00:00,71 a 80,M,AstraZeneca,Público,2,28,,0
09SEP2021:00:00:00,71 a 80,M,Sinopharm,Público,3,9,,0
09SEP2021:00:00:00,71 a 80,M,Sputnik,Público,3,2,,0
09SEP2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,28,,0
09SEP2021:00:00:00,81 a 90,F,Sinopharm,Público,7,27,,0
09SEP2021:00:00:00,81 a 90,F,Sputnik,Público,3,3,,0
09SEP2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,5,,0
09SEP2021:00:00:00,81 a 90,M,Sinopharm,Público,1,3,,0
09SEP2021:00:00:00,81 a 90,M,Sputnik,Público,4,0,,0
09SEP2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,3,,0
09SEP2021:00:00:00,91 o mas,F,Sinopharm,Público,1,8,,0
09SEP2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
09SEP2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,0,,0
09SEP2021:00:00:00,91 o mas,M,Sinopharm,Público,1,1,,0
16AUG2021:00:00:00,30 o menos,F,Sinopharm,Público,2,1,,0
22SEP2021:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,18,7,,0
22SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público,1,43,,0
22SEP2021:00:00:00,31 a 40,F,Sinopharm,Privado,0,1,,0
22SEP2021:00:00:00,31 a 40,F,Sinopharm,Público,391,613,,0
22SEP2021:00:00:00,31 a 40,F,Sputnik,Público,16,560,,0
22SEP2021:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,14,1,,0
22SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público,4,21,,0
22SEP2021:00:00:00,31 a 40,M,Sinopharm,Privado,0,1,,0
22SEP2021:00:00:00,31 a 40,M,Sinopharm,Público,475,808,,0
22SEP2021:00:00:00,31 a 40,M,Sputnik,Público,23,659,,0
22SEP2021:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,20,4,,0
22SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público,0,55,,0
22SEP2021:00:00:00,41 a 50,F,Sinopharm,Público,202,262,,0
22SEP2021:00:00:00,41 a 50,F,Sputnik,Público,18,55,,0
22SEP2021:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,11,2,,0
22SEP2021:00:00:00,41 a 50,M,AstraZeneca,Público,5,34,,0
22SEP2021:00:00:00,41 a 50,M,Sinopharm,Público,224,240,,0
22SEP2021:00:00:00,41 a 50,M,Sputnik,Público,8,55,,0
22SEP2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,1,,0
22SEP2021:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,14,1,,0
22SEP2021:00:00:00,51 a 60,F,AstraZeneca,Público,2,38,,0
22SEP2021:00:00:00,51 a 60,F,Sinopharm,Público,112,92,,0
22SEP2021:00:00:00,51 a 60,F,Sputnik,Público,9,105,,0
22SEP2021:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,5,2,,0
22SEP2021:00:00:00,51 a 60,M,AstraZeneca,Público,1,23,,0
22SEP2021:00:00:00,51 a 60,M,Sinopharm,Público,87,84,,0
22SEP2021:00:00:00,51 a 60,M,Sputnik,Público,4,90,,0
22SEP2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,1,,0
22SEP2021:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,7,0,,0
22SEP2021:00:00:00,61 a 70,F,AstraZeneca,Público,1,7,,0
22SEP2021:00:00:00,61 a 70,F,Sinopharm,Público,40,33,,0
22SEP2021:00:00:00,61 a 70,F,Sputnik,Público,5,82,,0
22SEP2021:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,0
22SEP2021:00:00:00,61 a 70,M,AstraZeneca,Público,0,7,,0
22SEP2021:00:00:00,61 a 70,M,Sinopharm,Público,30,25,,0
22SEP2021:00:00:00,61 a 70,M,Sputnik,Público,3,65,,0
22SEP2021:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,0,,0
22SEP2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,10,,0
22SEP2021:00:00:00,71 a 80,F,Sinopharm,Público,33,27,,0
22SEP2021:00:00:00,71 a 80,F,Sputnik,Público,1,54,,0
22SEP2021:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
22SEP2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,2,,0
22SEP2021:00:00:00,71 a 80,M,Sinopharm,Público,10,13,,0
22SEP2021:00:00:00,71 a 80,M,Sputnik,Público,0,35,,0
22SEP2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,1,,1
22SEP2021:00:00:00,81 a 90,F,Sinopharm,Público,14,16,,0
22SEP2021:00:00:00,81 a 90,F,Sputnik,Público,4,12,,0
22SEP2021:00:00:00,81 a 90,M,Sinopharm,Público,3,9,,0
06DEC2021:00:00:00,71 a 80,F,AstraZeneca,Público,6,7,,605
06DEC2021:00:00:00,71 a 80,F,Sinopharm,Público,2,2,,1
06DEC2021:00:00:00,71 a 80,F,Sputnik,Público,0,9,,0
06DEC2021:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,1,,482
06DEC2021:00:00:00,71 a 80,M,AstraZeneca,Público,10,5,,393
06DEC2021:00:00:00,71 a 80,M,Sinopharm,Público,0,3,,1
06DEC2021:00:00:00,71 a 80,M,Sputnik,Público,0,2,,0
06DEC2021:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,335
06DEC2021:00:00:00,81 a 90,F,AstraZeneca,Público,3,5,,432
06DEC2021:00:00:00,81 a 90,F,Sinopharm,Público,1,1,,1
06DEC2021:00:00:00,81 a 90,F,Sputnik,Público,0,4,,0
06DEC2021:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,120
06DEC2021:00:00:00,81 a 90,M,AstraZeneca,Público,3,0,,174
06DEC2021:00:00:00,81 a 90,M,Sputnik,Público,0,1,,0
06DEC2021:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,63
06DEC2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,2,,200
06DEC2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
06DEC2021:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,45
06DEC2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,0,,40
06DEC2021:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,8
08DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,96,583,,52
08DEC2021:00:00:00,30 o menos,M,AstraZeneca,Público,78,57,,26
08DEC2021:00:00:00,30 o menos,M,Sinopharm,Público,575,996,,2
08DEC2021:00:00:00,30 o menos,M,Sputnik,Público,1,124,,0
08DEC2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,115,538,,31
08DEC2021:00:00:00,31 a 40,F,AstraZeneca,Público,36,24,,99
08DEC2021:00:00:00,31 a 40,F,Sinopharm,Público,27,37,,1
08DEC2021:00:00:00,31 a 40,F,Sputnik,Público,0,87,,0
08DEC2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,1,,88
08DEC2021:00:00:00,31 a 40,M,AstraZeneca,Público,49,40,,45
08DEC2021:00:00:00,31 a 40,M,Sinopharm,Público,32,36,,0
08DEC2021:00:00:00,31 a 40,M,Sputnik,Público,1,84,,0
08DEC2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,3,,41
08DEC2021:00:00:00,41 a 50,F,AstraZeneca,Público,20,27,,115
08DEC2021:00:00:00,41 a 50,F,Sinopharm,Público,27,14,,1
08DEC2021:00:00:00,41 a 50,F,Sputnik,Público,0,48,,0
08DEC2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,,118
08DEC2021:00:00:00,41 a 50,M,AstraZeneca,Público,32,26,,79
08DEC2021:00:00:00,41 a 50,M,Sinopharm,Público,26,16,,1
08DEC2021:00:00:00,41 a 50,M,Sputnik,Público,0,46,,0
08DEC2021:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,3,,75
08DEC2021:00:00:00,51 a 60,F,AstraZeneca,Público,17,29,,96
08DEC2021:00:00:00,51 a 60,F,Sinopharm,Público,14,10,,0
08DEC2021:00:00:00,51 a 60,F,Sputnik,Público,0,44,,0
08DEC2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,213
08DEC2021:00:00:00,51 a 60,M,AstraZeneca,Público,31,22,,70
08DEC2021:00:00:00,51 a 60,M,Sinopharm,Público,13,10,,0
08DEC2021:00:00:00,51 a 60,M,Sputnik,Público,0,43,,0
08DEC2021:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,,174
08DEC2021:00:00:00,61 a 70,F,AstraZeneca,Público,9,6,,271
08DEC2021:00:00:00,61 a 70,F,Sinopharm,Público,5,4,,0
08DEC2021:00:00:00,61 a 70,F,Sputnik,Público,0,32,,0
08DEC2021:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,1775
08DEC2021:00:00:00,61 a 70,M,AstraZeneca,Público,10,8,,162
08DEC2021:00:00:00,61 a 70,M,Sinopharm,Público,5,4,,0
08DEC2021:00:00:00,61 a 70,M,Sputnik,Público,0,21,,0
08DEC2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1399
08DEC2021:00:00:00,71 a 80,F,AstraZeneca,Público,4,2,,380
08DEC2021:00:00:00,71 a 80,F,Sinopharm,Público,3,5,,0
08DEC2021:00:00:00,71 a 80,F,Sputnik,Público,0,12,,0
08DEC2021:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,877
08DEC2021:00:00:00,71 a 80,M,AstraZeneca,Público,4,4,,236
08DEC2021:00:00:00,71 a 80,M,Sinopharm,Público,3,0,,0
08DEC2021:00:00:00,71 a 80,M,Sputnik,Público,0,7,,0
08DEC2021:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,598
25SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público,2,412,,0
25SEP2021:00:00:00,30 o menos,F,Sinopharm,Público,24,311,,0
25SEP2021:00:00:00,30 o menos,F,Sputnik,Público,187,0,,0
25SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público,4,316,,0
25SEP2021:00:00:00,30 o menos,M,Sinopharm,Público,23,347,,0
25SEP2021:00:00:00,30 o menos,M,Sputnik,Público,447,0,,0
25SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público,1,535,,0
25SEP2021:00:00:00,31 a 40,F,Sinopharm,Público,12,122,,0
25SEP2021:00:00:00,31 a 40,F,Sputnik,Público,178,0,,0
25SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público,1,454,,0
25SEP2021:00:00:00,31 a 40,M,Sinopharm,Público,11,129,,0
25SEP2021:00:00:00,31 a 40,M,Sputnik,Público,734,0,,0
25SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público,3,442,,1
25SEP2021:00:00:00,41 a 50,F,Sinopharm,Público,9,60,,0
25SEP2021:00:00:00,41 a 50,F,Sputnik,Público,98,0,,0
25SEP2021:00:00:00,41 a 50,M,AstraZeneca,Público,0,372,,0
25SEP2021:00:00:00,41 a 50,M,Sinopharm,Público,12,37,,0
25SEP2021:00:00:00,41 a 50,M,Sputnik,Público,156,0,,0
25SEP2021:00:00:00,51 a 60,F,AstraZeneca,Público,3,470,,0
25SEP2021:00:00:00,51 a 60,F,Sinopharm,Público,8,17,,0
25SEP2021:00:00:00,51 a 60,F,Sputnik,Público,38,0,,0
25SEP2021:00:00:00,51 a 60,M,AstraZeneca,Público,1,414,,0
25SEP2021:00:00:00,51 a 60,M,Sinopharm,Público,4,18,,0
25SEP2021:00:00:00,51 a 60,M,Sputnik,Público,67,0,,0
25SEP2021:00:00:00,61 a 70,F,AstraZeneca,Público,0,77,,0
25SEP2021:00:00:00,61 a 70,F,Sinopharm,Público,4,11,,0
25SEP2021:00:00:00,61 a 70,F,Sputnik,Público,16,0,,0
25SEP2021:00:00:00,61 a 70,M,AstraZeneca,Público,0,79,,0
25SEP2021:00:00:00,61 a 70,M,Sinopharm,Público,1,15,,0
25SEP2021:00:00:00,61 a 70,M,Sputnik,Público,29,0,,0
25SEP2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,18,,0
25SEP2021:00:00:00,71 a 80,F,Sinopharm,Público,0,4,,0
25SEP2021:00:00:00,71 a 80,F,Sputnik,Público,5,0,,0
25SEP2021:00:00:00,71 a 80,M,AstraZeneca,Público,0,11,,0
25SEP2021:00:00:00,71 a 80,M,Sinopharm,Público,0,5,,0
25SEP2021:00:00:00,71 a 80,M,Sputnik,Público,1,0,,0
25SEP2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,7,,0
25SEP2021:00:00:00,81 a 90,F,Sinopharm,Público,0,1,,0
25SEP2021:00:00:00,81 a 90,F,Sputnik,Público,3,0,,0
25SEP2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,4,,0
25SEP2021:00:00:00,81 a 90,M,Sinopharm,Público,0,3,,0
25SEP2021:00:00:00,81 a 90,M,Sputnik,Público,1,0,,0
25SEP2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,1,,0
25SEP2021:00:00:00,91 o mas,F,Sputnik,Público,3,0,,0
25SEP2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,1,,0
14DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,146,269,,1208
14DEC2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,0
14DEC2021:00:00:00,30 o menos,M,AstraZeneca,Público,135,65,,44
14DEC2021:00:00:00,30 o menos,M,Sinopharm,Público,398,1164,,0
14DEC2021:00:00:00,30 o menos,M,Sputnik,Público,7,162,,0
14DEC2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,3
14DEC2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,159,277,,837
14DEC2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,0,,5
14DEC2021:00:00:00,31 a 40,F,AstraZeneca,Público,63,42,,257
14DEC2021:00:00:00,31 a 40,F,Sinopharm,Público,49,38,,1
14DEC2021:00:00:00,31 a 40,F,Sputnik,Público,4,114,,0
14DEC2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,3
14DEC2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,5,,2357
14DEC2021:00:00:00,31 a 40,M,AstraZeneca,Público,91,52,,106
14DEC2021:00:00:00,31 a 40,M,Sinopharm,Público,43,48,,0
14DEC2021:00:00:00,31 a 40,M,Sputnik,Público,5,115,,0
14DEC2021:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,0
14DEC2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
14DEC2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,1570
14DEC2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,0,,18
14DEC2021:00:00:00,41 a 50,F,AstraZeneca,Público,45,39,,964
14DEC2021:00:00:00,41 a 50,F,Sinopharm,Público,34,29,,0
14DEC2021:00:00:00,41 a 50,F,Sputnik,Público,3,63,,0
14DEC2021:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
14DEC2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,3
14DEC2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,6,,2086
14DEC2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,0,,17
14DEC2021:00:00:00,41 a 50,M,AstraZeneca,Público,46,37,,849
14DEC2021:00:00:00,41 a 50,M,Sinopharm,Público,31,22,,0
14DEC2021:00:00:00,41 a 50,M,Sputnik,Público,2,62,,0
08FEB2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,1,,0
03MAR2021:00:00:00,71 a 80,M,Sinopharm,Público,1,0,,0
08MAR2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,0,,0
15MAR2021:00:00:00,61 a 70,M,AstraZeneca,Público,1,0,,0
27MAR2021:00:00:00,71 a 80,M,Sinopharm,Público,0,1,,0
31MAR2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
03APR2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
05APR2021:00:00:00,61 a 70,M,AstraZeneca,Público,1,0,,0
14JUN2021:00:00:00,31 a 40,F,Sinopharm,Privado,1,0,,0
27JUN2021:00:00:00,51 a 60,F,Sputnik,Público,0,1,,0
09JUL2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
20SEP2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
03OCT2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
06OCT2021:00:00:00,30 o menos,M,AstraZeneca,Privado,0,1,,0
01NOV2021:00:00:00,30 o menos,M,Sputnik,Privado,0,1,,0
17DEC2021:00:00:00,30 o menos,F,AstraZeneca,Público,55,60,,74
17DEC2021:00:00:00,30 o menos,F,Sinopharm,Público,659,927,,0
17DEC2021:00:00:00,30 o menos,F,Sputnik,Público,0,115,,0
17DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,198,250,,930
17DEC2021:00:00:00,30 o menos,M,AstraZeneca,Público,89,76,,54
17DEC2021:00:00:00,30 o menos,M,Sinopharm,Público,647,896,,0
17DEC2021:00:00:00,30 o menos,M,Sputnik,Público,0,143,,0
13DEC2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,0,,1
13DEC2021:00:00:00,30 o menos,F,AstraZeneca,Público,100,69,,62
13DEC2021:00:00:00,30 o menos,F,Sinopharm,Público,448,449,,0
13DEC2021:00:00:00,30 o menos,F,Sputnik,Privado,0,1,,0
13DEC2021:00:00:00,30 o menos,F,Sputnik,Público,7,143,,0
13DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
13DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,,1
13DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,99,76,,452
13DEC2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,1
13DEC2021:00:00:00,30 o menos,M,AstraZeneca,Público,113,77,,31
13DEC2021:00:00:00,30 o menos,M,Sinopharm,Público,491,400,,1
13DEC2021:00:00:00,30 o menos,M,Sputnik,Público,15,136,,0
21JUN2021:00:00:00,71 a 80,M,Sputnik,Público,2,0,,
16AUG2021:00:00:00,41 a 50,F,Sinopharm,Público,1,0,,0
18AUG2021:00:00:00,71 a 80,F,Sinopharm,Público,0,5,,0
18AUG2021:00:00:00,81 a 90,M,Sinopharm,Público,1,3,,0
18AUG2021:00:00:00,91 o mas,F,Sinopharm,Público,0,4,,0
19AUG2021:00:00:00,30 o menos,F,AstraZeneca,Público,1,122,,0
19AUG2021:00:00:00,30 o menos,F,Moderna,Público,445,5,,0
19AUG2021:00:00:00,30 o menos,F,Sinopharm,Público,20,245,,0
19AUG2021:00:00:00,30 o menos,F,Sputnik,Público,1461,5,,0
19AUG2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,1,,0
19AUG2021:00:00:00,30 o menos,M,AstraZeneca,Público,6,98,,0
19AUG2021:00:00:00,30 o menos,M,Moderna,Público,571,3,,0
19AUG2021:00:00:00,30 o menos,M,Sinopharm,Público,45,245,,0
19AUG2021:00:00:00,30 o menos,M,Sputnik,Público,1450,8,,0
19AUG2021:00:00:00,31 a 40,F,AstraZeneca,Público,4,167,,0
